AuthorID,Author,Date,Content,Attachments,Reactions
"819708932876140575","shanelavalette#2830","2021-11-25","Yes, these should all be people we trust to make *informed* and *thoughtful* decisions and everyone has a bias of course, but people familiar with serving on other committees and juries know how to work professionally, be as objective as possible, while bringing their subjective value to the table. 🙂","","💯 (3)"
"809382179468476456","mdr#8647","2021-11-25","10 could work also - but in certain situations you'd really have to convince each other.","",""
"827362797792788520","hddamico#7928","2021-11-25","Again, this is provisional (4 weeks). There will be a lot of initiatives and work to be done outside of this role.","","👍 (1)"
"809382179468476456","mdr#8647","2021-11-25","And if someone really has a deep personal relationship with the work being voted on they could just refrain on voting for that particular work or artist","","💯 (4),👍 (3),🤘 (1)"
"809382179468476456","mdr#8647","2021-11-25","you'd run into this kind of stuff inevitably if your doing peer review - but then again it's also great being judged by peers I think. we just have to put trust in the committee. and there's also always input and governance from the community at some point saveguarding decisions.","",""
"869997214221623296","foto.eth#8472","2021-11-25","Fully agree a committee member must recuse themselves from a vote regarding work that they are associated with.","","👍 (5),🤘 (1)"
"819708932876140575","shanelavalette#2830","2021-11-25","I agree that it's great to get things moving swiftly with some qualified and trusted folks in the mix (all of the above are indeed that!), and we'll have opportunities to evolve as we go forward and see what's working best and where we are missing other perspectives/voices/ideas.  

Side note: I'm excited about the big influx of members that is around the corner, but wondering, is it reasonable to have a #founders channel set up for us all as a more intimate space to stay in touch and chat as a group of founding members? Thinking of how this can be framed as 'non-exclusive' as possible, but I don't want to lose the channel that has all of you wonderful core people together in one place. 🙂","",""
"819708932876140575","shanelavalette#2830","2021-11-25","Off to dinner here, hope those of you on holiday enjoy the time this week! 🦃","","😋 (2),ToadYes (2)"
"827362797792788520","hddamico#7928","2021-11-25","i'm excited as well with the upcoming members. 🙂","","☀️ (2),heart (3)"
"827362797792788520","hddamico#7928","2021-11-25","yes, we could create a #founders channel. 

my only concern is not move towards decentralization so we should be mindful in debating as much as we can in more ""public"" channels","","👍 (7)"
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","💯 agree. I think all the founding members have got work available to be considered (I also have same as @chadwicktyler ), in which case we would simply recuse ourselves from that particular vote. It’s certainly something that we would need to navigate.","","👍 (1),🤘 (1)"
"823934448835756052","michelleviljoen.eth#8371","2021-11-25","So honored to be considered for this. Thank you so much. Extremely excited to kick off and push photography forward.","","🥰 (6),🙏 (6),🤘 (1),heart (1)"
"869997214221623296","foto.eth#8472","2021-11-25","I’m honored and excited to be working alongside everyone on this provisional committee and ready to start fulfilling our mission collectively 🚀","","💎 (10),🤘 (1),ditto (1)"
"817469690347257877","alexcartagenamex#4215","2021-11-25","Thank you for the Vote of confidence. I as many of the founding artists have our hands on many things at the same time. I promise to be responsible with this opportunity and hope to show that I will always do things for the benefit of the community.","","💎 (9),🔥 (4),🤘 (1),ditto (1)"
"693277954519728138","Lapsus#4632","2021-11-25","Congrats to all of you: outstanding  group.","","💯 (7),1_ (2),🤘 (3)"
"827362797792788520","hddamico#7928","2021-11-25","tried to mix different backgrounds, geographic and styles, among photographers and collectors as well.","",""
"859522510176124971","carlovanderoer#0512","2021-11-25","Agree, solid crew. 137 will chime in manana, he's keen to hear more.","","heart (7),🖤 (3),ToadYes (1)"
"820715430683082835","omarzrobles#9845","2021-11-26","gm","",""
"802980996114415648","justinaversano.eth#9406","2021-11-26","gm","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-26","Gm!!","",""
"704460941772849302","cooper#6009","2021-11-26","gm","",""
"704460941772849302","cooper#6009","2021-11-26","this is important, at least for now. if we are to act as the ""core"" contributors for the DAO as founding artists, we need our own channel. it will be far too noisy otherwise. at least until working group structures are organized or similar.","","💯 (6)"
"746551601296179231","DT | Luiz#4149","2021-11-26","I’m generally ok with this configuration provided it’s temporary and that we decide, as a DAO, what is the appropriate next term/rotation/expansion. 

I think Fingerprints experience may come in handy here. An expansion of the committee definitely slowed us down a bit. We should be mindful of this because my impression is that photography is multiple times more dynamic than smart contract art, so we need to really be efficient.","","💯 (8),ToadYes (3),fplogoglitched (3)"
"693277954519728138","Lapsus#4632","2021-11-26","Very important point. Agility is essential. Moreover, in RAW we'll have different collections to, over time, test (and evaluate) various sizes for the deciding groups.","",""
"859522510176124971","carlovanderoer#0512","2021-11-26","137 is wondering where to chime in. I think he doesn't have access to this channel.","",""
"823934448835756052","michelleviljoen.eth#8371","2021-11-26","@hddamico could we grant 137 access, Ser 🙏","",""
"819708932876140575","shanelavalette#2830","2021-11-26","Looks like he’s here but doesn’t have the role. He expressed he’d be happy to contribute, would just like to get a better sense of the bandwidth/commitment that it may require.","",""
"832722913765097535","chadwicktyler#3331","2021-11-26","who will be in miami next week?","","🌴 (1),🤘 (1),👀 (1)"
"855092404147322910","RobinFriend#7507","2021-11-26","I wish!","",""
"819708932876140575","shanelavalette#2830","2021-11-26","Ditto.","",""
"827362797792788520","hddamico#7928","2021-11-26","i wish 😓","",""
"827362797792788520","hddamico#7928","2021-11-26","yeah, he said the same to me.","","👍 (1)"
"746551601296179231","DT | Luiz#4149","2021-11-26","I have one idea. Maybe we should include 137 in this round (since it's provisional). I would also advise including Shira, because besides being a photo collector (and his collection is not really in the ""traditional"" collecting) he's in Fingerprints Curation Committee too and has the experience of what knowing which approaches work and don't work","","👍 (12),1_ (4),ToadYes (3),🤘 (2)"
"693277954519728138","Lapsus#4632","2021-11-26","Good idea to further embody the incubation/transition phase.","",""
"693277954519728138","Lapsus#4632","2021-11-26","To keep the committee grounded at least in the beginning with experienced members from FP seems like the right way to go.","",""
"746159224681267250","0xSam#1111","2021-11-26","+1 on Shira","",""
"859522510176124971","carlovanderoer#0512","2021-11-26","Agree on both","",""
"827362797792788520","hddamico#7928","2021-11-26","agreed on both","",""
"832722913765097535","chadwicktyler#3331","2021-11-26","Agree on both","",""
"855092404147322910","RobinFriend#7507","2021-11-26","Good call","",""
"827362797792788520","hddamico#7928","2021-11-26","@Founding Artists @DT | Luiz @lucaspon @0xSam @Lapsus @glory just added the Provisional Curation Committee - Nomination into our #🗳│ongoing-votes channel. Please vote until tomorrow, Nov 28th 6pm EST.","","💯 (13),👏 (8)"
"809382179468476456","mdr#8647","2021-11-26","Thanks  for this 🙏 I’ll go and vote!","",""
"832722913765097535","chadwicktyler#3331","2021-11-27","We plan to pick back up with  weekly spaces. Where we will be talking with Raw Members and all things photo. @RobinFriend has offered to join the team. We will be doing every Wed at 3:30 EST.","",""
